from_totally_fake_account,month,total_monthly_spent
70476,8,2654.0
70476,9,3273.44
70476,10,2144.21
70476,11,2382.12
70476,12,3107.58
70478,1,1712.12
70478,2,1482.6200000000001
70478,3,1640.74
70478,4,1592.69
70478,5,1657.74
70478,6,1700.29
70478,7,1134.1499999999999
70478,8,1427.13
70478,9,1982.56
70478,10,1822.71
70478,11,1595.97
70478,12,2120.81
70484,1,2197.47
70484,2,3194.5299999999997
70484,3,3154.56
70484,4,3282.06
70484,5,2677.68
70484,6,2876.37
70484,7,2496.04
70484,8,3322.89
70484,9,2501.75
70484,10,2467.36
70484,11,2461.37
70484,12,2504.55
70489,1,1829.85
70489,2,1917.68
70489,3,1845.73
70489,4,1997.53
70489,5,1975.9899999999998
70489,6,2258.91
70489,7,1854.96
70489,8,1666.79
70489,9,2039.32
70489,10,1949.61
70489,11,1634.19
70489,12,2467.22
70494,1,1733.91
70494,2,1829.39
70494,3,2097.08
70494,4,1914.69
70494,5,1608.6399999999999
70494,6,1707.38
70494,7,1857.3700000000001
70494,8,1922.78
70494,9,1892.01
70494,10,1580.01
70494,11,1939.15
70494,12,2358.54
70503,1,1830.47
70503,2,1341.59
70503,3,1584.97
70503,4,1148.8700000000001
70503,5,1737.89
70503,6,1332.14
70503,7,1331.33
70503,8,1080.77
70503,9,1798.41
70503,10,1138.5
70503,11,1480.33
70503,12,1579.3700000000001
70505,1,1795.18
70505,2,1348.19
70505,3,1729.41
70505,4,1679.49
70505,5,1515.41
70505,6,1762.1000000000001
70505,7,1373.74
70505,8,1659.96
70505,9,1426.07
70505,10,1592.73
70505,11,1677.03
70505,12,2109.03
70507,1,1462.37
70507,2,1450.81
70507,3,1610.2
70507,4,1575.81
70507,5,1329.76
70507,6,1592.32
70507,7,1589.3799999999999
70507,8,1508.83
70507,9,1536.23
70507,10,1870.58
70507,11,1312.96
70507,12,1813.96
70539,1,2750.52
70539,2,3120.6
70539,3,2690.81
70539,4,3075.4
70539,5,2894.65
70539,6,2775.7
70539,7,2487.24
70539,8,2883.27
70539,9,3190.96
70539,10,2878.02
70539,11,2439.96
70539,12,2194.66
70597,1,1059.81
70597,2,1240.69
70597,3,1080.15
70597,4,1067.54
70597,5,1488.69
70597,6,991.09
70597,7,919.07
70597,8,1279.35
70597,9,1163.4
70597,10,1291.98
70597,11,1151.68
70597,12,1379.73
70629,1,2027.94
70629,2,1636.24
70629,3,2329.65
70629,4,1771.68
70629,5,2467.44
70629,6,2163.24
70629,7,2278.4300000000003
70629,8,2398.52
70629,9,2260.89
70629,10,2400.54
70629,11,2464.6
70629,12,2970.15
70632,1,1566.59
70632,2,1303.96
70632,3,1836.47
70632,4,971.33
70632,5,1472.78
70632,6,1728.99
70632,7,1182.17
70632,8,1236.42
70632,9,911.42
70632,10,1337.4
70632,11,1301.19
70632,12,1515.56
70643,1,2974.04
70643,2,3416.44
70643,3,3699.4
70643,4,3193.1
70643,5,3444.92
70643,6,2593.85
70643,7,2667.37
70643,8,3209.28
70643,9,4071.25
70643,10,3189.55
70643,11,3014.27
70643,12,3413.44
70683,1,985.16
70683,2,946.58
70683,3,827.32
70683,4,966.13
70683,5,1112.51
70683,6,981.45
70683,7,906.11
70683,8,762.03
70683,9,806.87
70683,10,750.76
70683,11,1227.6
70683,12,1364.43
70709,1,2269.61
70709,2,2520.7000000000003
70709,3,2487.3
70709,4,2447.77
70709,5,1997.6
70709,6,2289.7799999999997
70709,7,1898.37
70709,8,2436.31
70709,9,2055.49
70709,10,2262.2
70709,11,1835.15
70709,12,1968.3400000000001
70729,1,747.24
70729,2,689.99
70729,3,833.83
70729,4,715.74
70729,5,860.99
70729,6,1387.33
70729,7,764.9399999999999
70729,8,1099.83
70729,9,903.51
70729,10,699.26
70729,11,1026.46
70729,12,1125.58
70759,1,1762.01
70759,2,1119.42
70759,3,1358.96
70759,4,1285.33
70759,5,1497.3999999999999
70759,6,1510.17
70759,7,1172.87
70759,8,1407.51
70759,9,1412.05
70759,10,1632.74
70759,11,1280.34
70759,12,1530.6599999999999
70772,1,1393.57
70772,2,1294.71
70772,3,1429.4
70772,4,1502.42
70772,5,1455.38
70772,6,1554.82
70772,7,999.36
70772,8,1505.62
70772,9,1431.53
70772,10,1180.31
70772,11,1441.54
70772,12,2534.33
70814,1,1612.5
70814,2,1704.48
70814,3,1993.91
70814,4,1550.17
70814,5,1692.74
70814,6,1583.7
70814,7,1758.48
70814,8,1308.41
70814,9,1380.8
70814,10,1529.83
70814,11,1606.54
70814,12,2146.44
70819,1,1352.51
70819,2,1096.57
70819,3,1992.74
70819,4,1354.75
70819,5,1666.12
70819,6,1388.12
70819,7,1483.18
70819,8,1840.29
70819,9,1343.86
70819,10,1544.4
70819,11,1231.47
70819,12,1841.47
70821,1,1087.48
70821,2,1328.24
70821,3,1438.8
70821,4,1215.23
70821,5,1168.62
70821,6,1127.91
70821,7,1108.82
70821,8,1431.18
70821,9,1193.1299999999999
70821,10,1161.31
70821,11,1170.6399999999999
70821,12,1662.39
70827,1,1427.54
70827,2,1271.6
70827,3,1139.17
70827,4,1337.0
70827,5,1871.22
70827,6,1404.92
70827,7,1541.75
70827,8,1862.83
70827,9,1230.38
70827,10,1648.8600000000001
70827,11,1680.07
70827,12,1960.6
70830,1,1559.86
70830,2,1621.49
70830,3,1448.03
70830,4,1768.69
70830,5,2125.16
70830,6,1506.92
70830,7,1942.95
70830,8,1637.22
70830,9,1670.46
70830,10,1916.52
70830,11,1520.32
70830,12,2427.34
70835,1,1328.92
70835,2,1210.85
70835,3,1425.33
70835,4,1674.8899999999999
70835,5,1485.89
70835,6,1404.67
70835,7,1602.92
70835,8,1404.17
70835,9,1473.08
70835,10,1315.3
70835,11,1911.02
70835,12,1569.51
70850,1,1776.6200000000001
70850,2,2481.7400000000002
70850,3,1423.42
70850,4,1862.66
70850,5,1880.03
70850,6,1576.8600000000001
70850,7,1696.53
70850,8,1948.71
70850,9,2253.51
70850,10,2109.4
70850,11,1715.66
70850,12,2344.29
70866,1,885.4
70866,2,1123.08
70866,3,1243.1499999999999
70866,4,1931.05
70866,5,942.31
70866,6,1875.4
70866,7,936.57
70866,8,1228.65
70866,9,1056.81
70866,10,1193.96
70866,11,1672.16
70866,12,944.31
70873,1,1181.83
70873,2,879.42
70873,3,1064.05
70873,4,980.54
70873,5,1213.0
70873,6,986.99
70873,7,1400.02
70873,8,1526.4
70873,9,1336.9
70873,10,1525.48
70873,11,1282.54
70873,12,1505.87
70875,1,2921.0099999999998
70875,2,2500.47
70875,3,2810.04
70875,4,2539.17
70875,5,2488.48
70875,6,3384.96
70875,7,3015.92
70875,8,2400.11
70875,9,2069.01
70875,10,2053.93
70875,11,2464.03
70875,12,3317.18
70887,1,2362.33
70887,2,2509.79
70887,3,2725.65
70887,4,2656.13
70887,5,2706.25
70887,6,2572.1400000000003
70887,7,2875.37
70887,8,2645.37
70887,9,1515.97
70887,10,2760.98
70887,11,2701.38
70887,12,2719.4
70923,1,2481.0
70923,2,2415.74
70923,3,2509.19
70923,4,2012.45
70923,5,2333.78
70923,6,2549.06
70923,7,3011.0
70923,8,1370.46
70923,9,2357.46
70923,10,2823.35
70923,11,2348.7
70923,12,3292.5699999999997
70939,1,2215.28
70939,2,2239.27
70939,3,2068.77
70939,4,2380.94
70939,5,2408.05
70939,6,2440.41
70939,7,2090.6
70939,8,2039.99
70939,9,2324.1099999999997
70939,10,2507.11
70939,11,2139.85
70939,12,2647.81
70965,1,1581.05
70965,2,1664.07
70965,3,1314.11
70965,4,1592.83
70965,5,1648.47
70965,6,1420.28
70965,7,1582.31
70965,8,1431.87
70965,9,1867.86
70965,10,1568.33
70965,11,1813.8
70965,12,2054.26
70969,1,2241.81
70969,2,2886.19
70969,3,2993.61
70969,4,2193.22
70969,5,2463.65
70969,6,2893.69
70969,7,1690.05
70969,8,3248.65
70969,9,1787.9
70969,10,2437.67
70969,11,2686.25
70969,12,3708.4500000000003
70975,1,1438.33
70975,2,1255.78
70975,3,1561.3600000000001
70975,4,1334.15
70975,5,1785.75
70975,6,1202.61
70975,7,1384.89
70975,8,1253.82
70975,9,1130.43
70975,10,1099.92
70975,11,1442.78
70975,12,1983.01
70982,1,1135.02
70982,2,1293.02
70982,3,1123.9
70982,4,1381.48
70982,5,1170.34
70982,6,1253.25
70982,7,1187.44
70982,8,1263.79
70982,9,998.72
70982,10,1338.5
70982,11,1145.64
70982,12,1831.39
70985,1,2429.84
70985,2,2656.83
70985,3,2884.23
70985,4,2683.36
70985,5,2602.73
70985,6,2899.6
70985,7,2631.57
70985,8,2929.06
70985,9,3068.98
70985,10,2640.2200000000003
70985,11,2953.33
70985,12,2931.94
70993,1,3102.57
70993,2,3021.75
70993,3,3407.9900000000002
70993,4,2953.25
70993,5,2446.38
70993,6,3023.78
70993,7,3154.61
70993,8,3377.12
70993,9,2237.15
70993,10,2979.7
70993,11,1917.3
70993,12,3289.46
71000,1,1301.7
71000,2,1293.4399999999998
71000,3,1205.6
71000,4,1192.6
71000,5,1196.67
71000,6,1419.7199999999998
71000,7,1376.32
71000,8,1325.25
71000,9,1332.84
71000,10,1594.37
71000,11,1323.11
71000,12,1516.84
71001,1,1283.07
71001,2,1483.03
71001,3,1344.92
71001,4,1361.43
71001,5,1444.06
71001,6,1232.71
71001,7,1917.38
71001,8,1582.26
71001,9,1219.14
71001,10,1464.01
71001,11,1342.44
71001,12,2271.49
71006,1,3571.7
71006,2,3692.12
71006,3,3338.54
71006,4,3296.52
71006,5,3969.03
71006,6,3774.92
71006,7,3026.45
71006,8,2867.14
71006,9,2836.0
71006,10,3017.28
71006,11,3470.57
71006,12,3345.81
71007,1,1132.55
71007,2,1414.72
71007,3,1490.19
71007,4,1556.13
71007,5,1595.06
71007,6,1295.42
71007,7,1474.92
71007,8,1174.87
71007,9,1268.06
71007,10,1610.52
71007,11,1469.1
71007,12,1625.97
71008,1,1736.63
71008,2,1450.99
71008,3,2110.3
71008,4,1789.51
71008,5,1906.8600000000001
71008,6,1333.72
71008,7,1369.1
71008,8,1859.97
71008,9,1558.09
71008,10,1691.43
71008,11,1440.54
71008,12,1842.81
71011,1,1565.49
71011,2,1286.16
71011,3,1860.01
71011,4,1744.3999999999999
71011,5,1318.16
71011,6,1645.13
71011,7,1505.3799999999999
71011,8,1402.31
71011,9,1808.31
71011,10,1648.33
71011,11,1635.39
71011,12,1658.12
71015,1,1170.46
71015,2,1410.95
71015,3,1806.72
71015,4,1581.06
71015,5,1360.6399999999999
71015,6,1494.44
71015,7,1454.07
71015,8,1526.71
71015,9,1371.96
71015,10,1585.95
71015,11,1452.97
71015,12,2127.41
71037,1,1888.8
71037,2,1747.72
71037,3,1949.58
71037,4,1864.61
71037,5,1858.29
71037,6,2144.84
71037,7,1872.44
71037,8,1940.05
71037,9,1787.99
71037,10,2053.0499999999997
71037,11,2231.61
71037,12,2560.69
71049,1,1688.34
71049,2,2230.81
71049,3,2357.31
71049,4,2138.81
71049,5,2074.39
71049,6,2253.71
71049,7,1861.17
71049,8,2358.73
71049,9,1871.3700000000001
71049,10,2422.41
71049,11,2070.68
71049,12,2923.15
71056,1,2201.12
71056,2,2462.8199999999997
71056,3,2583.46
71056,4,2683.87
71056,5,2504.48
71056,6,2221.59
71056,7,2008.94
71056,8,2246.44
71056,9,2407.29
71056,10,2095.43
71056,11,2265.78
71056,12,2070.0299999999997
71104,1,1368.8
71104,2,1063.6
71104,3,1217.36
71104,4,1114.87
71104,5,797.5
71104,6,1086.19
71104,7,1092.73
71104,8,1308.29
71104,9,1569.08
71104,10,1117.8
71104,11,1040.72
71104,12,1568.24
71107,1,1178.38
71107,2,1057.82
71107,3,1057.14
71107,4,1052.09
71107,5,1184.88
71107,6,1109.09
71107,7,1028.13
71107,8,1059.58
71107,9,845.74
71107,10,1025.8400000000001
71107,11,1001.97
71107,12,1150.76
71132,1,1158.56
71132,2,1158.89
71132,3,1548.13
71132,4,1637.83
71132,5,2304.34
71132,6,1733.92
71132,7,1277.6
71132,8,1639.13
71132,9,1792.93
71132,10,1536.23
71132,11,1767.3500000000001
71132,12,1549.24
71150,1,3431.17
71150,2,3346.17
71150,3,2341.79
71150,4,2832.85
71150,5,3516.78
71150,6,2712.62
71150,7,3517.0
71150,8,2218.94
71150,9,2852.87
71150,10,2745.55
71150,11,2732.1
71150,12,4229.47
71156,1,1419.71
71156,2,1611.3899999999999
71156,3,1357.72
71156,4,1393.6100000000001
71156,5,1832.15
71156,6,1737.41
71156,7,1381.49
71156,8,1526.66
71156,9,1295.39
71156,10,1476.91
71156,11,1325.19
71156,12,1804.07
71159,1,1231.32
71159,2,1318.65
71159,3,1309.44
71159,4,1149.54
71159,5,1086.75
71159,6,1298.42
71159,7,998.13
71159,8,1145.6200000000001
71159,9,1248.43
71159,10,1392.31
71159,11,1320.93
71159,12,1291.99
71190,1,1872.07
71190,2,2011.94
71190,3,2063.43
71190,4,1782.28
71190,5,1781.23
71190,6,2114.59
71190,7,2109.14
71190,8,1718.8600000000001
71190,9,1728.1499999999999
71190,10,1548.85
71190,11,2035.1200000000001
71190,12,2168.37
71199,1,1480.55
71199,2,1208.88
71199,3,1456.32
71199,4,1444.93
71199,5,1349.65
71199,6,1249.42
71199,7,1223.81
71199,8,1472.8899999999999
71199,9,973.15
71199,10,2039.82
71199,11,1545.72
71199,12,2028.27
71201,1,2266.76
71201,2,2750.69
71201,3,2822.79
71201,4,2528.73
71201,5,2750.35
71201,6,2686.85
71201,7,2189.14
71201,8,2423.56
71201,9,3035.88
71201,10,3399.32
71201,11,3002.62
71201,12,2199.92
71202,1,1342.55
71202,2,1333.11
71202,3,1711.57
71202,4,1830.24
71202,5,1375.19
71202,6,1103.84
71202,7,1286.42
71202,8,1613.91
71202,9,1726.73
71202,10,1507.38
71202,11,1537.58
71202,12,1995.62
71204,1,1977.42
71204,2,1716.3000000000002
71204,3,1875.45
71204,4,1716.64
71204,5,2140.18
71204,6,1809.49
71204,7,1796.8200000000002
71204,8,2097.0
71204,9,2059.66
71204,10,1979.54
71204,11,2042.3600000000001
71204,12,1890.88
71234,1,1942.17
71234,2,1609.07
71234,3,1740.01
71234,4,1550.41
71234,5,1542.97
71234,6,1340.27
71234,7,1426.73
71234,8,1362.82
71234,9,912.02
71234,10,1742.92
71234,11,1321.02
71234,12,1668.95
71252,1,3364.61
71252,2,2488.81
71252,3,3345.89
71252,4,3128.84
71252,5,2783.14
71252,6,2667.29
71252,7,2606.84
71252,8,3369.9
71252,9,3229.55
71252,10,2454.55
71252,11,2073.8
71252,12,2868.2
71257,1,2693.23
71257,2,2428.8
71257,3,3091.41
71257,4,3264.96
71257,5,2276.85
71257,6,3289.24
71257,7,3110.77
71257,8,3199.09
71257,9,3041.97
71257,10,2727.75
71257,11,3241.05
71257,12,3539.81
71282,1,1603.83
71282,2,1776.45
71282,3,1632.77
71282,4,1212.34
71282,5,1739.1399999999999
71282,6,1681.97
71282,7,1577.68
71282,8,1789.45
71282,9,1654.86
71282,10,1588.84
71282,11,1871.41
71282,12,2021.54
71288,1,1239.96
71288,2,1558.65
71288,3,1448.3600000000001
71288,4,1577.16
71288,5,1654.53
71288,6,1367.02
71288,7,1675.57
71288,8,1548.22
71288,9,1122.24
71288,10,1804.33
71288,11,1657.35
71288,12,1347.3400000000001
71296,1,1735.29
71296,2,2313.81
71296,3,1566.57
71296,4,1660.62
71296,5,2175.6
71296,6,2067.7
71296,7,2145.63
71296,8,2192.66
71296,9,1826.97
71296,10,2028.3999999999999
71296,11,2002.77
71296,12,2485.27
71317,1,1866.49
71317,2,1790.36
71317,3,1697.23
71317,4,1805.06
71317,5,1545.61
71317,6,1536.3
71317,7,2158.6
71317,8,1777.45
71317,9,1809.94
71317,10,2218.05
71317,11,1870.62
71317,12,1848.16
71327,1,1634.75
71327,2,1465.82
71327,3,1878.19
71327,4,1634.64
71327,5,1880.44
71327,6,2270.09
71327,7,1628.3
71327,8,1524.12
71327,9,1418.94
71327,10,1429.42
71327,11,1661.53
71327,12,2034.92
71412,1,2071.85
71412,2,3148.24
71412,3,2841.25
71412,4,2328.6
71412,5,2886.6800000000003
71412,6,3155.71
71412,7,2822.88
71412,8,2525.59
71412,9,2241.15
71412,10,2835.63
71412,11,2317.72
71412,12,2352.75
71416,1,1500.42
71416,2,1449.57
71416,3,1273.55
71416,4,1694.63
71416,5,1309.17
71416,6,1743.8
71416,7,1375.06
71416,8,1417.86
71416,9,1251.06
71416,10,1313.47
71416,11,1345.76
71416,12,1837.61
71431,1,2399.74
71431,2,2972.74
71431,3,3052.62
71431,4,2766.65
71431,5,2014.9599999999998
71431,6,1996.2
71431,7,2471.17
71431,8,2622.18
71431,9,2424.7200000000003
71431,10,2823.03
71431,11,2059.26
71431,12,2870.08
71467,1,1661.02
71467,2,1369.17
71467,3,1817.52
71467,4,1864.2
71467,5,1401.5
71467,6,1868.5
71467,7,1874.8899999999999
71467,8,2078.17
71467,9,1732.05
71467,10,1922.1399999999999
71467,11,1653.11
71467,12,2923.56
71469,1,1283.55
71469,2,1138.13
71469,3,1588.77
71469,4,926.6899999999999
71469,5,1303.79
71469,6,1026.38
71469,7,1445.8899999999999
71469,8,1210.81
71469,9,1143.2
71469,10,1163.98
71469,11,1617.41
71469,12,1672.76
71493,1,1702.68
71493,2,1547.63
71493,3,1935.8
71493,4,1425.53
71493,5,1411.72
71493,6,1622.68
71493,7,1309.46
71493,8,1627.58
71493,9,1771.18
71493,10,1493.31
71493,11,1570.9
71493,12,2165.42
71496,1,1706.6
71496,2,1290.17
71496,3,1173.57
71496,4,1225.79
71496,5,1579.32
71496,6,1129.73
71496,7,1504.34
71496,8,1354.24
71496,9,1607.46
71496,10,1276.49
71496,11,1187.81
71496,12,1482.1
71499,1,2103.65
71499,2,1761.29
71499,3,1918.84
71499,4,2103.2599999999998
71499,5,2134.82
71499,6,1970.53
71499,7,2105.59
71499,8,1677.8
71499,9,1991.4099999999999
71499,10,1835.42
71499,11,1885.96
71499,12,2012.54
71520,1,1504.59
71520,2,1794.27
71520,3,1567.64
71520,4,1259.56
71520,5,1713.8899999999999
71520,6,1158.1499999999999
71520,7,1336.3
71520,8,1178.12
71520,9,1180.78
71520,10,1597.17
71520,11,1217.01
71520,12,1756.84
71531,1,2235.68
71531,2,2005.6100000000001
71531,3,1934.21
71531,4,2219.59
71531,5,2235.18
71531,6,2340.43
71531,7,2114.22
71531,8,1950.5
71531,9,1903.57
71531,10,2166.27
71531,11,2331.85
71531,12,2531.71
71540,1,1368.97
71540,2,1216.44
71540,3,1520.54
71540,4,784.92
71540,5,1451.92
71540,6,1070.28
71540,7,776.49
71540,8,1056.32
71540,9,1088.74
71540,10,1313.42
71540,11,1449.32
71540,12,1224.89
71541,1,1295.71
71541,2,908.89
71541,3,1403.93
71541,4,1245.13
71541,5,1272.78
71541,6,1240.45
71541,7,937.1700000000001
71541,8,1250.46
71541,9,1069.25
71541,10,979.97
71541,11,1266.24
71541,12,1326.65
71546,1,1618.07
71546,2,1002.37
71546,3,1109.03
71546,4,1107.54
71546,5,1626.76
71546,6,1356.31
71546,7,1666.99
71546,8,1039.45
71546,9,1087.9
71546,10,1415.69
71546,11,1382.43
71546,12,1797.2
71556,1,3142.15
71556,2,2591.99
71556,3,1998.02
71556,4,1924.92
71556,5,2404.28
71556,6,3027.57
71556,7,2969.93
71556,8,3017.15
71556,9,1929.73
71556,10,2767.8199999999997
71556,11,2656.81
71556,12,2412.73
71564,1,2526.16
71564,2,2490.34
71564,3,2450.21
71564,4,2558.63
71564,5,2580.6400000000003
71564,6,2714.9900000000002
71564,7,2410.53
71564,8,2916.08
71564,9,3163.24
71564,10,2962.11
71564,11,2778.54
71564,12,3006.77
71571,1,1662.16
71571,2,1477.77
71571,3,1646.73
71571,4,2569.95
71571,5,1588.95
71571,6,1733.24
71571,7,2038.47
71571,8,2276.01
71571,9,1983.13
71571,10,1492.51
71571,11,2153.87
71571,12,2205.44
71607,1,1496.27
71607,2,1482.7
71607,3,1792.65
71607,4,1543.95
71607,5,1530.95
71607,6,1524.22
71607,7,1841.13
71607,8,1468.6
71607,9,1648.38
71607,10,1371.59
71607,11,1444.04
71607,12,2141.68
71625,1,2598.01
71625,2,1948.52
71625,3,2436.03
71625,4,2546.4700000000003
71625,5,2772.57
71625,6,2500.02
71625,7,2750.94
71625,8,2690.84
71625,9,2597.66
71625,10,3187.32
71625,11,2252.44
71625,12,2678.79
71627,1,1316.19
71627,2,1466.75
71627,3,1819.3300000000002
71627,4,1894.37
71627,5,1909.19
71627,6,1930.54
71627,7,1763.4
71627,8,1353.44
71627,9,1612.92
71627,10,1638.99
71627,11,2009.67
71627,12,1495.75
71631,1,1917.08
71631,2,1996.51
71631,3,1626.43
71631,4,1747.95
71631,5,1504.1000000000001
71631,6,1629.1100000000001
71631,7,1637.45
71631,8,1920.2
71631,9,1496.29
71631,10,1619.6
71631,11,2159.01
71631,12,2109.53
71633,1,1665.04
71633,2,1330.09
71633,3,1629.64
71633,4,1160.85
71633,5,1968.18
71633,6,1487.32
71633,7,1402.35
71633,8,1607.15
71633,9,1452.17
71633,10,1622.71
71633,11,1172.53
71633,12,1907.03
71642,1,1320.8
71642,2,1457.19
71642,3,1822.96
71642,4,1329.65
71642,5,1552.66
71642,6,1463.5
71642,7,1346.68
71642,8,1820.09
71642,9,1402.54
71642,10,1272.9
71642,11,1219.96
71642,12,1384.36
71647,1,2620.66
71647,2,1920.37
71647,3,3015.15
71647,4,2726.37
71647,5,2699.69
71647,6,3418.08
71647,7,2375.3
71647,8,1785.58
71647,9,3187.2
71647,10,2345.27
71647,11,3305.18
71647,12,3306.37
71651,1,1089.71
71651,2,1418.5
71651,3,1118.4
71651,4,1043.01
71651,5,1151.04
71651,6,1194.04
71651,7,913.94
71651,8,1220.5
71651,9,1317.6299999999999
71651,10,1447.21
71651,11,1302.16
71651,12,1621.98
71670,1,1746.96
71670,2,1138.53
71670,3,1283.93
71670,4,1321.1299999999999
71670,5,1512.69
71670,6,1316.67
71670,7,1254.69
71670,8,1469.2
71670,9,1521.21
71670,10,1650.45
71670,11,1444.59
71670,12,1936.55
71683,1,1390.92
71683,2,1209.31
71683,3,1329.96
71683,4,1397.2
71683,5,1629.62
71683,6,1093.18
71683,7,1507.16
71683,8,1364.83
71683,9,1513.05
71683,10,1243.09
71683,11,1376.46
71683,12,1882.41
71684,1,2474.44
71684,2,2245.24
71684,3,2440.33
71684,4,3509.81
71684,5,1778.57
71684,6,2030.77
71684,7,1927.73
71684,8,3437.23
71684,9,2417.59
71684,10,3125.13
71684,11,3327.92
71684,12,3387.98
71690,1,2126.9
71690,2,2004.0600000000002
71690,3,2068.28
71690,4,1727.99
71690,5,2660.44
71690,6,1866.6
71690,7,2332.94
71690,8,2121.73
71690,9,2015.79
71690,10,2199.9
71690,11,2084.22
71690,12,2120.8
71696,1,3505.4900000000002
71696,2,2754.6
71696,3,3042.49
71696,4,3119.98
71696,5,2651.68
71696,6,2874.67
71696,7,2844.88
71696,8,3590.31
71696,9,3661.5
71696,10,3277.46
71696,11,3222.5
71696,12,2867.65
71699,1,1928.15
71699,2,1675.55
71699,3,1846.1100000000001
71699,4,1840.3
71699,5,2014.06
71699,6,1585.25
71699,7,1633.44
71699,8,2139.01
71699,9,1435.79
71699,10,1500.57
71699,11,1948.29
71699,12,2602.41
71710,1,2645.12
71710,2,3054.43
71710,3,2637.7
71710,4,2521.41
71710,5,2905.73
71710,6,2555.91
71710,7,2197.43
71710,8,2602.16
71710,9,2622.2200000000003
71710,10,2948.75
71710,11,2838.28
71710,12,2271.41
71712,1,1549.96
71712,2,854.76
71712,3,1106.68
71712,4,1325.85
71712,5,819.01
71712,6,1082.44
71712,7,1013.66
71712,8,1056.23
71712,9,1685.31
71712,10,943.3199999999999
71712,11,775.67
71712,12,1650.46
71729,1,1044.75
71729,2,1248.29
71729,3,1036.57
71729,4,1102.3500000000001
71729,5,1300.87
71729,6,1031.89
71729,7,1345.14
71729,8,1487.34
71729,9,1579.28
71729,10,1341.54
71729,11,1267.02
71729,12,1995.19
71740,1,1865.29
71740,2,2017.51
71740,3,2590.5
71740,4,2251.13
71740,5,3195.08
71740,6,2802.9900000000002
71740,7,1980.85
71740,8,2471.65
71740,9,2441.86
71740,10,2500.83
71740,11,2745.62
71740,12,2786.25
71751,1,1246.72
71751,2,1261.04
71751,3,1482.45
71751,4,1617.88
71751,5,1653.32
71751,6,1843.85
71751,7,1379.27
71751,8,1705.41
71751,9,2042.3
71751,10,1603.79
71751,11,1528.32
71751,12,1865.55
71752,1,1524.92
71752,2,1652.03
71752,3,1662.43
71752,4,1557.55
71752,5,1831.93
71752,6,1661.61
71752,7,2196.57
71752,8,1740.74
71752,9,1714.02
71752,10,1593.59
71752,11,1561.29
71752,12,1978.28
71760,1,1518.26
71760,2,2193.71
71760,3,1984.38
71760,4,1676.63
71760,5,1828.0
71760,6,1924.62
71760,7,1576.9
71760,8,1557.87
71760,9,1899.35
71760,10,1776.33
71760,11,1709.77
71760,12,2040.88
71763,1,2330.33
71763,2,2304.3199999999997
71763,3,2304.6
71763,4,1846.1100000000001
71763,5,2131.12
71763,6,2070.83
71763,7,1949.99
71763,8,2190.17
71763,9,2327.52
71763,10,2288.42
71763,11,2447.5
71763,12,2556.45
71788,1,2176.65
71788,2,1953.92
71788,3,1504.24
71788,4,1730.37
71788,5,2705.78
71788,6,2682.19
71788,7,1807.81
71788,8,2039.0
71788,9,1894.19
71788,10,2232.89
71788,11,2426.02
71788,12,3169.95
71804,1,1101.94
71804,2,1178.36
71804,3,1167.0
71804,4,1198.57
71804,5,1190.56
71804,6,1339.19
71804,7,1168.23
71804,8,1003.01
71804,9,1377.14
71804,10,1486.2
71804,11,1263.98
71804,12,1455.62
71805,1,2081.0299999999997
71805,2,1860.88
71805,3,1540.21
71805,4,1790.74
71805,5,1948.41
71805,6,1542.06
71805,7,1475.99
71805,8,1613.75
71805,9,1422.85
71805,10,1413.01
71805,11,1653.91
71805,12,1944.51
71809,1,1856.53
71809,2,2229.16
71809,3,2145.12
71809,4,2086.56
71809,5,2299.56
71809,6,2059.06
71809,7,1966.19
71809,8,2452.7
71809,9,1993.03
71809,10,2391.95
71809,11,1993.49
71809,12,2012.76
71812,1,2060.32
71812,2,1923.59
71812,3,2282.99
71812,4,2289.03
71812,5,2057.42
71812,6,2301.11
71812,7,2071.55
71812,8,2216.55
71812,9,2232.67
71812,10,2138.01
71812,11,1971.5
71812,12,2528.98
71814,1,1780.06
71814,2,2334.42
71814,3,2095.1
71814,4,1997.83
71814,5,2051.2599999999998
71814,6,2155.18
71814,7,2476.78
71814,8,1920.52
71814,9,1854.23
71814,10,1988.95
71814,11,2475.37
71814,12,2339.16
71817,1,2504.07
71817,2,1970.31
71817,3,2264.78
71817,4,1930.46
71817,5,1853.04
71817,6,2009.9199999999998
71817,7,2138.36
71817,8,2564.44
71817,9,1918.67
71817,10,2407.38
71817,11,2570.87
71817,12,2648.4
71821,1,1613.05
71821,2,1297.12
71821,3,1358.43
71821,4,1131.82
71821,5,1214.78
71821,6,1612.04
71821,7,1250.94
71821,8,1371.82
71821,9,1025.8
71821,10,1105.17
71821,11,1252.07
71821,12,1334.97
71827,1,1618.06
71827,2,1488.69
71827,3,1717.97
71827,4,1387.73
71827,5,1552.34
71827,6,1603.8799999999999
71827,7,1637.02
71827,8,1309.92
71827,9,1363.25
71827,10,1909.83
71827,11,1476.55
71827,12,1484.71
71837,1,1816.51
71837,2,2094.28
71837,3,2115.97
71837,4,1990.83
71837,5,2034.9
71837,6,1483.88
71837,7,1197.9
71837,8,1639.3600000000001
71837,9,1895.36
71837,10,2056.94
71837,11,1729.1200000000001
71837,12,2356.0299999999997
71841,1,1443.98
71841,2,1543.95
