from_totally_fake_account,year,accessory,alcohol,bar,book,butcher,cafe,children,clothes,electronics,entertainment,flower,greengrocer,home store,pet,restaurant,sport,supermarket,takeaway,tea,total,ratio of entertainment,ratio of cafe,ratio of bar,ratio of restaurant,ratio of electronics,ratio of pet,ratio of takeaway,ratio of clothes,ratio of supermarket,ratio of children,ratio of alcohol,ratio of book,ratio of tea,ratio of sport,ratio of butcher,ratio of greengrocer,ratio of home store,ratio of flower,ratio of accessory
98062.0,2025,0,20.990000000000002,4009.63,38,0.0,133.37,957,2866,70,387.0,0,0.0,0,5,738.16,0,4954.93,963.09,30.91,15174.08,2.5504017377000783,0.8789330226280605,26.424204960037116,4.864611231784727,0.46131297581138364,0.03295092684367026,6.346941626774077,18.887471266791792,32.65390718910142,6.3068073978784875,0.13832799088972775,0.250427044011894,0.20370262974756956,0.0,0.0,0.0,0.0,0.0,0.0
98064.0,2025,0,128.95999999999998,3571.03,35,1033.76,2135.29,164,1905,58,13.0,0,955.6500000000001,0,20,748.89,758,2779.37,664.68,46.82,15017.45,0.08656596159800765,14.218725549277671,23.779203526564096,4.986798690856303,0.38621736712957255,0.13317840245847332,4.426051027304902,12.685242834169582,18.507602822050345,1.092062900159481,0.8587343390522356,0.2330622043023283,0.311770640155286,5.047461453176138,6.883725266273568,6.363597015472002,0.0,0.0,0.0
98065.0,2025,0,8.99,3989.47,594,119.0,672.9,125,493,159,427.88,0,184.0,87,0,947.58,0,789.98,692.04,0.0,9289.84,4.6058920282803575,7.243397087570938,42.94444253076479,10.20017567579205,1.711547238703788,0.0,7.449428623097922,5.306872884785959,8.503698664347286,1.3455560052702737,0.0967723878990381,6.39408213704434,0.0,0.0,1.2809693170173007,1.980658439757843,0.9365069796681105,0.0,0.0
98066.0,2025,0,0.0,3539.39,15,0.0,183.99,854,2979,558,219.0,0,0.0,0,0,1060.93,1407,6619.4400000000005,819.57,0.0,18255.32,1.1996502937225972,1.0078705823836558,19.388265995885035,5.811620941183173,3.0566432141425075,0.0,4.489485804685977,16.318530707760807,36.26033397387721,4.678088359995881,0.0,0.08216782833716418,0.0,7.707342298026,0.0,0.0,0.0,0.0,0.0
98072.0,2025,0,49.99,3769.63,489,0.0,74.19,99,142,857,39.0,0,0.0,0,0,815.98,245,992.1700000000001,734.28,47.269999999999996,8354.51,0.46681373294184814,0.8880233550501465,45.12089877204049,9.766940251433057,10.257932541824715,0.0,8.789025328834366,1.699680771224165,11.875861061869578,1.1849887066985376,0.5983594489682817,5.853126036117019,0.5658021834913118,2.932547809506482,0.0,0.0,0.0,0.0,0.0
98083.0,2025,0,8.99,4357.45,524,60.0,566.46,0,154,647,0.0,0,0.0,0,0,888.98,1439,4874.4,601.2,54.09,14175.57,0.0,3.996029789278315,30.73915193533664,6.27121166908985,4.564190364126451,0.0,4.2410992997107,1.086376068122834,34.38591887310351,0.0,0.06341896657418362,3.6965003876387335,0.3815719579530136,10.151267285901026,0.4232634031647405,0.0,0.0,0.0,0.0
98099.0,2025,611,20.990000000000002,4003.95,488,130.0,2038.45,1030,471,152,1062.88,0,103.0,0,0,760.59,0,1588.05,1021.61,22.72,13504.24,7.870713198225151,15.094888716432767,29.64957672553213,5.632231062244155,1.1255724128125686,0.0,7.565105477983211,3.487793463386314,11.759639935309206,7.6272341131378,0.15543266411141984,3.613679851661404,0.168243455388826,0.0,0.9626606162212756,0.76272341131378,0.0,0.0,4.524504896239996
98102.0,2025,0,111.97999999999999,3314.95,40,75.0,729.17,1065,1656,5,262.0,0,0.0,0,0,1949.14,0,4381.11,1132.87,49.55,14771.769999999997,1.773653394278411,4.93623986834347,22.441115722760376,13.195033499709247,0.03384834721905365,0.0,7.669155422809861,11.210572598950568,29.658666496973623,7.2096979576584275,0.7580675843179254,0.2707867777524292,0.3354371209408217,0.0,0.5077252082858047,0.0,0.0,0.0,0.0
98119.0,2025,0,0.0,4279.17,603,1333.15,848.46,829,1956,10,370.0,0,1607.4099999999999,39,15,1960.85,0,1680.09,758.5699999999999,45.9,16335.599999999999,2.264991797056735,5.1939322706236695,26.195364724895327,12.00353828448297,0.0612159945150469,0.09182399177257035,4.6436616959279124,11.973848527143174,10.284838022478514,5.0748059452973875,0.0,3.691324469257328,0.28098141482406525,0.0,8.161010308773479,9.839920174343153,0.2387423786086829,0.0,0.0
98135.0,2025,0,59.98,4982.33,25,1192.72,371.91,68,420,567,274.88,0,1053.96,75,72,1956.34,59,1427.55,829.2,0.0,13434.869999999999,2.0460190534035685,2.7682441288974147,37.08506297418583,14.561659323834172,4.220360896681546,0.5359188440230536,6.171998686998833,3.1261932568011455,10.625707580348749,0.5061455749106616,0.446450170340316,0.18608293195244913,0.0,0.43915571940778,8.877793383933005,7.844958678424131,0.5582487958573473,0.0,0.0
98159.0,2025,0,228.94,4766.32,20,0.0,217.63,0,2060,159,28.0,0,0.0,0,0,834.3199999999999,0,4910.23,894.08,21.82,14140.339999999998,0.19801504065673106,1.539071903504442,33.707251735106794,5.900282454311566,1.1244425523007227,0.0,6.322903126798933,14.568249419745213,34.72497832442502,0.0,1.619055835998286,0.1414393147548079,0.1543102923974954,0.0,0.0,0.0,0.0,0.0,0.0
98171.0,2025,0,133.97,4693.95,25,19.0,660.87,968,437,147,485.88,0,0.0,0,359,919.91,1238,5040.46,864.7,0.0,15992.740000000002,3.0381285508299385,4.132312536813579,29.35050529177614,5.75204749154929,0.9191670720589468,2.244768563735795,5.406828348363069,2.732489867277277,31.51717591857305,6.0527464336942876,0.8376926030186196,0.15632093062226984,0.0,7.741012484414803,0.11880390727292507,0.0,0.0,0.0,0.0
98184.0,2025,380,66.97999999999999,3640.04,411,0.0,653.38,51,0,700,329.88,0,0.0,98,0,482.92,0,3470.39,949.99,33.64,11267.22,2.9277852034485883,5.7989459689257865,32.306460688617065,4.286061690461356,6.212712630089765,0.0,8.431449816369966,0.0,30.800765406196028,0.4526404916208257,0.5944678456620177,3.6477498442384197,0.2985652183945996,0.0,0.0,0.0,0.8697797682125672,0.0,3.372615427763016
98187.0,2025,0,150.97,3968.5,60,7.0,2269.86,240,172,303,0.0,0,0.0,0,0,2855.46,0,5290.02,0.0,485.79,15802.600000000002,0.0,14.363838861959424,25.112956095832327,18.06955817397137,1.9174059964815915,0.0,0.0,1.0884284864515965,33.47563059243415,1.518737422955716,0.9553491197651018,0.379684355738929,3.0741143862402387,0.0,0.04429650816954172,0.0,0.0,0.0,0.0
98203.0,2025,0,74.99,4316.11,665,94.0,2037.6,1049,2389,198,254.0,0,0.0,0,10,701.8299999999999,80,6477.54,673.67,35.91,19056.649999999998,1.3328680539339288,10.692330498802256,22.648839119152633,3.682861363356099,1.039007380625661,0.05247512023361925,3.5350914247782272,12.536306223811636,33.9909690318078,5.504640112506658,0.3935109266319107,3.489595495535679,0.18843815675892667,0.419800961868954,0.4932661301960209,0.0,0.0,0.0,0.0
98219.0,2025,0,74.99,3493.52,637,969.72,555.75,0,3264,727,169.88,0,1077.52,0,0,673.86,0,2213.66,784.08,82.25999999999999,14723.24,1.1538221206745254,3.774644711354294,23.72792945031121,4.576845857297714,4.937771849131034,0.0,5.325458255112326,22.169033446442494,15.035141721523251,0.0,0.5093308266387018,4.326493353365156,0.5587085451300121,0.0,6.586322032378742,7.318497830640538,0.0,0.0,0.0
98220.0,2025,0,47.98,3361.03,37,21.0,733.37,0,3043,234,80.0,0,0.0,0,0,1033.73,40,2334.46,813.48,27.27,11806.32,0.6776031820245428,6.211673070016737,28.468057785999367,8.755734216927884,1.9819893074217876,0.0,6.890207956416564,25.774331036258545,19.772969053862678,0.0,0.40639250841921953,0.31339147168635106,0.23097798467261602,0.3388015910122714,0.17787083528144249,0.0,0.0,0.0,0.0
98225.0,2025,0,84.97999999999999,2831.69,389,0.0,2031.91,1084,655,206,404.88,0,0.0,0,0,817.9,111,1442.31,1221.44,93.19,11373.300000000001,3.5599166468834897,17.86561508093517,24.897698996773144,7.191404429673005,1.811259704747083,0.0,10.7395390959528,5.759102459268638,12.68154361530954,9.53109475701863,0.7471885908223644,3.42029138420687,0.8193752033270906,0.975970035082166,0.0,0.0,0.0,0.0,0.0
98230.0,2025,0,12.0,4393.05,76,1287.6499999999999,390.04,1380,288,480,349.0,0,1255.35,81,0,1888.06,182,1117.74,638.37,65.45,13883.710000000001,2.513737322372766,2.8093355450380337,31.641758578938916,13.59910283346454,3.4572891539797355,0.0,4.597978494220925,2.0743734923878416,8.050729956186062,9.93970631769174,0.08643222884949339,0.5474041160467915,0.4714157815166119,1.3108888042173166,9.274538289837512,9.041891540517627,0.5834175447340804,0.0,0.0
98238.0,2025,0,134.97,3712.2,15,0.0,2188.84,1224,645,549,576.88,0,0.0,0,0,1915.74,0,1944.78,886.33,0.0,13792.74,4.182490208616997,15.869508161540058,26.914159188094605,13.88948098782403,3.9803548823511505,0.0,6.426061826729135,4.676373222434411,14.100026535699214,8.874233836061581,0.9785582850108101,0.10875286563800957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98245.0,2025,0,18.0,4755.77,40,11.0,2589.67,40,419,0,4.0,0,0.0,0,10,1698.04,0,615.96,863.87,40.91,11106.22,0.036015854179009606,23.31729427293895,42.82077970722713,15.289090257531365,0.0,0.09003963544752401,7.7782539874052565,3.7726607252512556,5.546081385025689,0.36015854179009604,0.16207134380554322,0.36015854179009604,0.3683521486158207,0.0,0.0990435989922764,0.0,0.0,0.0,0.0
98249.0,2025,0,73.97,4553.54,0,1192.97,130.71,239,156,102,85.0,0,1325.22,0,0,765.91,0,1091.21,703.49,25.0,10444.020000000002,0.8138628612354246,1.2515295834362627,43.59949521352888,7.333478871162635,0.9766354334825095,0.0,6.735816285300103,1.4936777217967792,10.44817991539656,2.2883908686501937,0.7082521864186394,0.0,0.23937142977512485,0.0,11.42251738315323,12.688792246663638,0.0,0.0,0.0
98271.0,2025,0,49.98,3743.59,20,0.0,2084.54,155,113,7,0.0,0,0.0,0,0,589.47,0,3547.58,1013.47,35.46,11359.089999999998,0.0,18.3512939856978,32.956777347481186,5.189412180024985,0.061624654791889145,0.0,8.922105555990841,0.9947979987833535,31.231198978087154,1.3645459275346883,0.44000003521408854,0.17607044226254043,0.3121728941314842,0.0,0.0,0.0,0.0,0.0,0.0
98303.0,2025,0,58.98,3246.68,35,1577.06,838.98,745,452,54,249.0,0,1516.41,0,0,1875.42,0,1506.91,961.04,0.0,13116.48,1.8983751738271244,6.396380736295104,24.75267754763473,14.298195857425164,0.41169582082997874,0.0,7.326965771304496,3.446046500280563,11.48867684012784,5.6798775281172995,0.4496633243065213,0.26683988387128255,0.0,0.0,12.02350020737271,11.561104808607189,0.0,0.0,0.0
98305.0,2025,0,8.99,4983.92,1142,145.0,2400.09,696,444,83,629.88,0,70.0,24,421,2144.56,0,5506.07,892.05,49.09,19639.649999999998,3.2071854640994117,12.220635296453858,25.37682698011421,10.919542863543903,0.42261445596026415,2.143622722400858,4.542087053486188,2.26073275236575,28.03547924733893,3.5438513415463113,0.045774746494973186,5.814767574778574,0.2499535378685466,0.0,0.7383023628221481,0.35642183032793356,0.12220177039814865,0.0,0.0
98316.0,2025,0,58.99,4465.32,15,60.0,154.82999999999998,0,139,10,0.0,0,0.0,87,0,718.76,0,944.05,1215.52,0.0,7868.469999999999,0.0,1.9677268897257028,56.74953326377301,9.13468565045047,0.12708951041307906,0.0,15.447984169730583,1.7665441947417988,11.997885230546727,0.0,0.7497010219267533,0.19063426561961855,0.0,0.0,0.7625370624784742,0.0,1.1056787405937878,0.0,0.0
98332.0,2025,0,57.98,3823.92,15,941.7,324.67,1449,344,292,147.0,0,1011.09,0,60,1683.09,0,1329.5,1083.69,67.72999999999999,12630.37,1.163861391233986,2.5705501897410765,30.275597626989548,13.325737884163328,2.311887933607646,0.4750454658097902,8.580033680723526,2.7235940039761304,10.526215779901934,11.472347999306432,0.45905226846086056,0.11876136645244754,0.5362471566549514,0.0,7.455838585884657,8.005228667093679,0.0,0.0,0.0
98336.0,2025,0,124.97999999999999,4458.88,15,0.0,573.86,88,185,5,531.0,0,23.0,140,0,700.56,140,2796.98,946.53,24.09,10752.88,4.938211902299663,5.336802791438202,41.46684423149891,6.51509177076281,0.046499170454799094,0.0,8.802571962116195,1.7204693068275663,26.01144995573279,0.818385400004464,1.162293264688158,0.13949751136439725,0.224033003251222,1.3019767727343745,0.0,0.21389618409207578,1.3019767727343745,0.0,0.0
98346.0,2025,0,0.0,3972.65,5,1112.49,526.84,0,1660,517,253.88,0,1189.94,0,260,589.09,0,2790.29,837.5600000000001,0.0,13714.74,1.8511470140884918,3.8414144198140106,28.96628007530584,4.2953056346675185,3.769666796454034,1.8957705359343306,6.1070060387583,12.103765729426879,20.345190648893087,0.0,0.0,0.03645712569104482,0.0,0.0,8.11163755200609,8.676358428960375,0.0,0.0,0.0
98354.0,2025,0,10.0,3616.71,30,0.0,1942.05,0,145,0,107.0,0,0.0,0,0,707.94,0,1691.4,907.92,0.0,9158.02,1.1683748233788527,21.206003044326174,39.49227016320121,7.730273574418925,0.0,0.0,9.913933361141382,1.583311676541436,18.46905772208403,0.0,0.10919390872699557,0.3275817261809867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98363.0,2025,0,133.95999999999998,4176.0,722,0.0,2033.8799999999999,1326,401,407,448.0,0,21.0,0,0,2060.88,0,6376.77,0.0,321.63,18428.120000000003,2.4310673036641823,11.036828499054703,22.661020223441128,11.183343716016608,2.208581233462773,0.0,0.0,2.1760222963601272,34.60347555800591,7.195525099684612,0.7269325357117273,3.9179254313516516,1.7453218233873014,0.0,0.0,0.11395627985925855,0.0,0.0,0.0
98373.0,2025,0,195.96999999999997,3985.48,592,38.0,539.61,0,47,116,4.0,0,0.0,20,15,500.95,0,1766.16,932.23,0.0,8752.4,0.04570175037703944,6.165280380238563,45.535853023170795,5.723572962844477,1.3253507609341437,0.17138156391389792,10.65113568849687,0.5369955669302134,20.179150861477996,0.0,2.2390430053471047,6.763859055801838,0.0,0.0,0.4341666285818747,0.0,0.2285087518851972,0.0,0.0
98405.0,2025,0,24.99,3083.95,10,0.0,720.35,57,306,47,136.0,0,0.0,20,70,588.63,988,4296.59,1105.28,88.19,11541.98,1.1783073614752408,6.2411302046962485,26.71941902515859,5.09990486900861,0.4072091616862965,0.6064817301710799,9.576173238907018,2.651191563319292,37.22576195765372,0.49384940885359363,0.21651397767107552,0.08664024716729712,0.7640803397683933,8.560056420128955,0.0,0.0,0.17328049433459425,0.0,0.0
98410.0,2025,0,40.98,4252.33,570,12.0,2112.58,0,165,271,172.88,0,0.0,0,0,671.06,133,3763.57,732.84,19.09,12916.33,1.338460692781928,16.355884372728166,32.92212261532494,5.1954386424007435,2.098119202590829,0.0,5.673747883493221,1.2774526510239363,29.138075598873677,0.0,0.31727278569067213,4.41301824899178,0.14779740065482996,1.029704258098082,0.09290564734719538,0.0,0.0,0.0,0.0
98434.0,2025,0,86.99,3529.13,548,76.0,559.83,1125,161,387,329.0,0,0.0,0,0,815.35,143,959.16,961.03,34.55,9715.04,3.386501753981455,5.7625084405210885,36.32645876908381,8.392657158385349,3.9835142212487025,0.0,9.892187783066255,1.6572242625866695,9.872939277656087,11.579983201304369,0.8954157677168595,5.6407384838353725,0.3556341507600586,1.4719445313657997,0.7822921984881173,0.0,0.0,0.0,0.0
98443.0,2025,0,94.98,3478.87,0,50.0,203.78,107,0,664,0.0,0,0.0,0,0,578.86,0,5682.08,922.62,74.53999999999999,11856.730000000001,0.0,1.7186863494403597,29.340889098427642,4.882121799180718,5.600194994741383,0.0,7.781403472964299,0.0,47.922825264638725,0.9024410608995902,0.8010640370490008,0.0,0.6286724923313594,0.0,0.4217014303269114,0.0,0.0,0.0,0.0
98452.0,2025,0,0.0,3133.83,0,50.0,609.56,90,1993,383,236.88,0,0.0,0,20,792.48,0,2627.84,904.89,0.0,10841.48,2.1849415393470264,5.622479587657773,28.90592428340042,7.309703103266345,3.5327280039256634,0.18447665816844194,8.346554160502071,18.38309898648524,24.238757070067926,0.8301449617579887,0.0,0.0,0.0,0.0,0.46119164542110486,0.0,0.0,0.0,0.0
98458.0,2025,0,142.97,4017.68,0,1290.2,610.75,0,0,488,217.88,0,1162.05,0,22,486.16999999999996,0,1251.55,895.5,96.36,10681.109999999999,2.0398628981444813,5.718038668265752,37.61481718660327,4.551680490136325,4.568813540914755,0.20597110225435375,8.38396009403517,0.0,11.717415137565292,0.0,1.338531294968407,0.0,0.9021534278740693,0.0,12.079268914934872,10.879487244303261,0.0,0.0,0.0
98468.0,2025,0,31.99,3686.5,75,0.0,2128.48,0,2159,622,289.88,0,0.0,0,0,1396.57,0,6554.37,0.0,202.66,17146.449999999997,1.690612342496552,12.413531663988758,21.500077275471018,8.144951287292706,3.6275730544806657,0.0,0.0,12.591527692321153,38.225813506585915,0.0,0.18656923153189145,0.4374083265049034,1.1819356193264496,0.0,0.0,0.0,0.0,0.0,0.0
98473.0,2025,0,61.99,4856.84,30,0.0,647.8199999999999,39,2485,218,247.88,0,0.0,17,60,652.04,101,6590.99,1054.91,40.91,17103.38,1.4493041726255276,3.7876723782082835,28.39696013302634,3.8123458638000205,1.2746018623219504,0.3508078520152157,6.167845186156186,14.529291870963515,38.53618407589611,0.22802510380989022,0.3624429791070537,0.17540392600760785,0.23919248709904117,0.5905265508922797,0.0,0.0,0.09939555807097777,0.0,0.0
98475.0,2025,0,18.990000000000002,4723.63,42,0.0,108.75,0,1968,117,262.88,0,0.0,0,365,811.73,0,2282.43,956.74,12.73,11669.88,2.2526367023482674,0.9318861890610701,40.47710859066246,6.955769896519931,1.0025810034036342,3.127709967883132,8.198370505952076,16.863926621353436,19.55829879998766,0.0,0.16272660901397445,0.3599008730166891,0.10908424079767746,0.0,0.0,0.0,0.0,0.0,0.0
98476.0,2025,0,103.96000000000001,4536.63,50,33.0,672.4,1102,2757,304,277.0,0,16.0,0,453,648.89,50,5496.16,905.74,0.0,17405.780000000002,1.5914253770873812,3.8630845615651803,26.06392818937157,3.7280144871416274,1.746546262218642,2.6025837394244897,5.203673722177346,15.839565937292093,31.576637186038198,6.331230200542577,0.5972728599350331,0.28726089839122404,0.0,0.28726089839122404,0.18959219293820787,0.09192348748519168,0.0,0.0,0.0
98491.0,2025,0,127.96,3868.5,23,962.67,2351.41,0,88,337,207.88,0,855.79,0,0,2996.43,0,1243.25,0.0,424.03,13485.92,1.5414595370579094,17.436036992656042,28.685473441930547,22.218951321081544,2.498902559113505,0.0,0.0,0.6525324189969983,9.218874203613844,0.0,0.9488414583506353,0.1705482458742155,3.1442422912192862,0.0,7.138333906770914,6.345803623334559,0.0,0.0,0.0
98502.0,2025,311,113.97,4094.96,37,1578.29,721.14,0,197,1306,4.0,0,1303.55,0,0,1698.91,0,994.64,1253.72,13.18,13627.359999999999,0.029352713951932,5.29185403482406,30.049547381150866,12.466904815019198,9.583661105305797,0.0,9.200021133954046,1.445621162132651,7.298845851287411,0.0,0.8363322022754225,0.271512604055371,0.09671719247161593,0.0,11.581773725798689,9.565682568010239,0.0,0.0,2.2821735097627127
98519.0,2025,0,44.98,2436.58,32,1325.37,330.4,0,0,213,0.0,0,1195.47,0,507,578.0699999999999,0,1213.17,653.03,39.55,8568.619999999999,0.0,3.8559301264380967,28.43608422359727,6.746360557476,2.4858145185572478,5.916938783608097,7.621180540156993,0.0,14.158289199427681,0.0,0.524938671571385,0.37345570231845976,0.46156790708422124,0.0,15.467718255681778,13.951721514082783,0.0,0.0,0.0
98522.0,2025,0,67.97999999999999,4995.96,455,0.0,1096.4,44,90,120,245.88,0,0.0,75,0,1918.27,0,1036.03,768.97,0.0,10913.49,2.2529914811852123,10.046282170048263,45.777840085985325,17.577053719754176,1.099556603799518,0.0,7.046050346864294,0.8246674528496385,9.493113568620121,0.4031707547264899,0.6228988160524268,4.169152122739838,0.0,0.0,0.0,0.0,0.6872228773746987,0.0,0.0
98542.0,2025,0,94.97999999999999,3665.87,49,55.0,717.9,0,1838,477,279.0,0,0.0,342,0,969.3,0,2473.49,622.84,42.27,11626.65,2.399659403181484,6.174607475068055,31.529890381150206,8.336881216859544,4.1026434957618925,0.0,5.357003092034249,15.808508899812072,21.274313753316733,0.0,0.8169163086529654,0.4214455582648485,0.36356130097663564,0.0,0.4730511368278911,0.0,2.941517978093432,0.0,0.0
98543.0,2025,0,19.99,4045.02,22,13.0,2096.49,0,1858,415,0.0,0,0.0,0,60,525.34,112,2315.25,779.19,28.64,12289.92,0.0,17.058613888454925,32.913314325886574,4.274559964588867,3.3767510284851325,0.48820496797375407,6.340073816591158,15.11808050825392,18.838609201687238,0.0,0.1626536218299224,0.17900848825704316,0.2330365047128053,0.9113159402176743,0.10577774306098006,0.0,0.0,0.0,0.0
98552.0,2025,0,29.99,4253.7,40,1120.72,773.12,1341,3238,330,299.0,0,1134.24,0,324,1871.27,879,2605.0,989.17,0.0,19228.21,1.5550069403236184,4.0207590826187145,22.122184020249414,9.731899121135042,1.7162283956748965,1.6850242430262619,5.1443686125749615,16.83984104604641,13.547802941615473,6.974128116969807,0.15596875632209134,0.20802768432422988,0.0,4.571408363024951,5.828519659396273,5.898833016697862,0.0,0.0,0.0
98556.0,2025,0,171.95,5359.53,524,1445.14,564.89,71,961,44,10.0,0,1513.75,0,5,369.0,0,2038.13,1087.55,64.55,14229.489999999998,0.07027658756568227,3.9698541549978255,37.66494793559011,2.5932060811736757,0.30921698528900193,0.03513829378284113,7.642930280705775,6.753580065062066,14.323282141524402,0.49896377171634404,1.2084059231919064,3.682493188441751,0.45363537273647897,0.0,10.155950775467007,10.638118442755152,0.0,0.0,0.0
98560.0,2025,0,33.989999999999995,3573.29,5,50.0,2487.99,76,66,562,0.0,0,0.0,0,20,1666.73,0,1909.72,815.74,83.26,11349.72,0.0,21.92115752635307,31.483507963192043,14.685208093239305,4.951664005808073,0.17621580091843678,7.1873138720602805,0.5815121430308413,16.826141966497854,0.6696200434900597,0.2994787536608833,0.044053950229609194,0.7335863792234523,0.0,0.4405395022960919,0.0,0.0,0.0,0.0
98569.0,2025,0,147.95,4373.97,25,969.12,2180.55,0,2006,91,0.0,0,890.22,0,0,529.01,941,2297.43,886.32,25.91,15363.48,0.0,14.193073444297777,28.469916971936048,3.4432953992194473,0.5923137205893457,0.0,5.769005459700537,13.056937620903597,14.953838583445938,0.0,0.9629979666065239,0.1627235496124576,0.16864668681835104,6.124914407412904,6.307945856016996,5.794390333440081,0.0,0.0,0.0
98574.0,2025,0,143.97,3864.14,5,1082.52,571.09,23,0,223,251.88,0,1055.74,0,62,673.93,0,1105.3799999999999,690.62,0.0,9752.27,2.5827832904544277,5.855969943408048,39.6229800856621,6.910493659424934,2.2866471088269704,0.635749420391355,7.081633301785123,0.0,11.334591843745095,0.23584252691937363,1.4762716782861836,0.05127011454768993,0.0,0.0,11.100184880033058,10.825582146515632,0.0,0.0,0.0
98578.0,2025,0,54.97,4145.78,385,0.0,567.95,24,0,89,239.88,0,0.0,0,0,717.23,0,4284.18,643.86,39.09,11190.94,2.1435196685890547,5.075087526159554,37.04586031200238,6.4090237281229285,0.7952861868618722,0.0,5.753404092953764,0.0,38.282575011571865,0.21445919645713407,0.49120091788536085,3.4402829431665256,0.34930041622955715,0.0,0.0,0.0,0.0,0.0,0.0
98590.0,2025,0,12.0,2147.16,380,187.0,853.75,0,0,0,10.0,0,109.0,0,0,1600.63,0,4422.07,552.03,35.46,10309.1,0.09700167812903163,8.281518270266075,20.827812321153154,15.526379606367191,0.0,0.0,5.354783637756933,0.0,42.89482108040469,0.0,0.11640201375483795,3.686063768903202,0.34396795064554614,0.0,1.8139313810128916,1.0573182916064447,0.0,0.0,0.0
98606.0,2025,0,44.98,4632.79,47,0.0,280.95,102,1334,275,241.88,0,0.0,0,0,1850.37,0,1818.69,780.01,45.91,11453.58,2.111828790648863,2.4529448434463283,40.44840128588616,16.15538547772836,2.4009960204582326,0.0,6.81018511242773,11.64701342287739,15.878790736171572,0.8905512512245081,0.39271564000076825,0.41035204713286155,0.400835371997227,0.0,0.0,0.0,0.0,0.0,0.0
98611.0,2025,0,127.97,3124.73,0,20.0,579.42,997,2366,30,439.0,0,0.0,73,2,518.62,0,2522.6,1087.75,22.73,11910.82,3.685724408562971,4.864652475648192,26.23438184776531,4.354192238653594,0.25187182746443987,0.016791455164295994,9.132452677481485,19.86429145936216,21.179062398726536,8.370540399401554,1.0744012586874792,0.0,0.19083488794222397,0.0,0.16791455164295993,0.0,0.6128881134968037,0.0,0.0
98626.0,2025,0,238.95000000000002,4491.33,479,0.0,2486.18,1185,341,562,488.88,0,0.0,0,0,2052.06,0,5399.14,575.1,103.18,18401.819999999996,2.6566937400757102,13.510511460279476,24.406988004447392,11.151396981385538,3.0540457411277804,0.0,3.125234351819549,1.853077576022372,29.340250040485135,6.439580432805017,1.2985128644884043,2.6030033985768806,0.5607054084867694,0.0,0.0,0.0,0.0,0.0,0.0
98634.0,2025,0,49.99,3389.5,333,106.0,1995.83,1394,585,51,616.0,0,64.0,0,0,1497.16,0,359.99,0.0,294.93,10736.4,5.737491151596438,18.589378190082336,31.57017249729891,13.9447114489028,0.4750195596289259,0.0,0.0,5.44875377221415,3.3529861033493535,12.983867963190644,0.46561230952647076,3.1015983011065162,2.747010171007042,0.0,0.9872955553071794,0.5961029767892404,0.0,0.0,0.0
98646.0,2025,0,0.0,4993.94,880,50.0,2370.46,0,2044,1352,365.88,0,25.0,0,0,1899.42,0,1948.43,936.54,77.72999999999999,16943.399999999998,2.159424908814052,13.990462362925978,29.47424956030077,11.210382803923654,7.979508245098388,0.0,5.5274620206097955,12.063694417885431,11.49963997780847,0.0,0.0,5.19376276308179,0.4587627040617585,0.0,0.29510015699328357,0.14755007849664178,0.0,0.0,0.0
98650.0,2025,314,114.97999999999999,5063.99,368,0.0,714.25,0,392,57,122.0,0,0.0,83,20,810.76,0,4061.23,1181.23,37.27,13339.71,0.9145626104315612,5.354314299186414,37.961769783601,6.077793295356496,0.42729564585736873,0.1499282967920592,8.854990100984205,2.9385946171243607,30.44466483904073,0.0,0.8619377782575482,2.7586806609738894,0.27939138107200234,0.0,0.0,0.0,0.6222024316870457,0.0,2.3538742596353295
98668.0,2025,0,8.99,3944.13,5,323.0,574.58,125,0,76,151.0,0,80.0,69,2,610.32,0,5806.03,1034.54,0.0,12809.59,1.1788043177025964,4.485545595136144,30.79044684490292,4.764555305829461,0.5933054844066047,0.015613302221226439,8.076292839973801,0.0,45.32565054775367,0.9758313888266525,0.07018179348441285,0.039033255553066096,0.0,0.0,2.52154830872807,0.6245320888490575,0.5386589266323122,0.0,0.0
98674.0,2025,0,99.97,4310.67,466,102.0,2148.4,0,90,455,7.0,0,88.0,0,25,453.43,120,2135.45,707.96,35.45,11244.330000000002,0.06225359803563217,19.10651857425031,38.336388206322646,4.032521279613813,4.046483872316091,0.22233427869868633,6.29615103790088,0.8004034033152708,18.991349417884386,0.0,0.8890703136603069,4.144310954943513,0.3152700071947372,1.0672045377536945,0.9071238570906403,0.7826166610193759,0.0,0.0,0.0
98679.0,2025,0,94.97,1519.5,0,0.0,82.83,32,3322,536,253.88,0,11.0,42,0,1469.67,0,3394.73,0.0,537.66,11296.24,2.2474734956056173,0.7332528345715035,13.451378511787993,13.010258280631431,4.744941679709354,0.0,0.0,29.408015410437454,30.05185796335772,0.2832801002811555,0.8407222226156669,0.0,4.75963683491144,0.0,0.0,0.09737753447164721,0.3718051316190166,0.0,0.0
