from_totally_fake_account,year,total_year_spent
47306,2025,32773.91
47309,2025,40502.58
47342,2025,30005.05
47354,2025,15879.09
47358,2025,18829.85
47369,2025,35896.64
47374,2025,19937.09
47377,2025,28974.55
47379,2025,17307.04
47381,2025,16346.18
47413,2025,31020.2
47424,2025,18398.25
47426,2025,21274.329999999998
47440,2025,21835.54
47445,2025,24539.54
47458,2025,14320.58
47502,2025,18725.29
47507,2025,14868.64
47509,2025,16103.28
47515,2025,21986.08
47552,2025,29702.94
47565,2025,13787.14
47578,2025,16836.23
47580,2025,29001.63
47583,2025,21554.72
47584,2025,18017.12
47588,2025,21280.91
47602,2025,24291.51
47607,2025,15511.44
47617,2025,32745.95
47645,2025,20857.2
47654,2025,29396.75
47665,2025,32571.56
47698,2025,28523.73
47699,2025,20231.29
47718,2025,10792.37
47725,2025,17782.65
47734,2025,31777.24
47735,2025,28977.97
47738,2025,30993.69
47774,2025,25375.54
47798,2025,16325.96
47810,2025,33277.77
47819,2025,16948.69
47827,2025,21201.99
47832,2025,29845.59
47838,2025,21209.309999999998
47856,2025,30105.81
47861,2025,24793.95
47873,2025,29254.65
47890,2025,17515.61
47902,2025,34914.28
47911,2025,19019.07
47936,2025,32800.29
47959,2025,15804.15
47961,2025,24764.93
47976,2025,32986.73
48001,2025,29746.02
48004,2025,33668.15
48013,2025,21447.39
48016,2025,19583.39
48020,2025,27977.43
48028,2025,17299.87
48031,2025,18943.91
48048,2025,27150.489999999998
48058,2025,20916.56
48062,2025,11310.41
48085,2025,21347.32
48098,2025,16551.3
48119,2025,20785.84
48124,2025,39223.94
48135,2025,12360.36
48159,2025,18631.08
48166,2025,16569.09
48173,2025,19157.52
48180,2025,18892.14
48194,2025,18157.82
48195,2025,33470.66
48200,2025,22145.14
48217,2025,16320.26
48220,2025,31677.49
48233,2025,14848.95
48238,2025,33288.64
48245,2025,22285.85
48250,2025,23547.58
48254,2025,29896.73
48258,2025,19873.32
48275,2025,24691.58
48300,2025,30340.97
48304,2025,19946.82
48323,2025,34735.05
48334,2025,31865.420000000002
48342,2025,29584.35
48349,2025,17122.83
48375,2025,26726.73
48390,2025,28612.9
48401,2025,16347.17
48413,2025,17860.19
48432,2025,18645.15
48446,2025,23540.32
48449,2025,22551.4
48463,2025,25593.56
48465,2025,19426.84
48473,2025,18625.56
48479,2025,16561.63
48481,2025,14642.21
48490,2025,22181.48
48522,2025,13412.31
48529,2025,32717.79
48530,2025,13755.62
48531,2025,12044.09
48553,2025,22624.64
48558,2025,26525.34
48563,2025,28087.78
48579,2025,29921.41
48620,2025,17927.55
48645,2025,28028.84
48650,2025,19421.89
48652,2025,18590.64
48655,2025,18961.04
48662,2025,26454.43
48685,2025,13335.47
48693,2025,25895.95
48694,2025,21191.18
48713,2025,16011.39
48714,2025,17605.09
48732,2025,21993.84
48753,2025,18275.72
48760,2025,29348.25
48764,2025,18173.329999999998
48788,2025,32960.78
48791,2025,31988.95
48797,2025,31963.99
48807,2025,16033.99
48810,2025,34040.39
48823,2025,22609.72
48853,2025,23435.3
48872,2025,31101.27
48894,2025,17182.01
48900,2025,19043.01
48915,2025,23391.8
48917,2025,20890.9
48924,2025,21611.32
48935,2025,21954.08
48950,2025,24204.83
48952,2025,17958.11
48993,2025,23921.35
48994,2025,16027.32
48997,2025,22023.57
49005,2025,18359.44
49010,2025,25334.41
49016,2025,34447.88
49022,2025,17479.57
49026,2025,18272.43
49092,2025,13399.0
49094,2025,31773.05
49125,2025,12275.98
49136,2025,28698.73
49137,2025,18265.67
49145,2025,16456.95
49149,2025,24334.85
49153,2025,21373.62
49161,2025,22428.11
49174,2025,25355.7
49200,2025,24464.65
49205,2025,23380.15
49222,2025,22739.62
49225,2025,15447.59
49245,2025,18319.98
49246,2025,34137.37
49261,2025,20943.95
49267,2025,24372.71
49284,2025,18952.64
49285,2025,22308.43
49289,2025,35976.73
49301,2025,24872.73
49307,2025,18959.65
49308,2025,27481.0
49326,2025,31351.58
49331,2025,17933.83
49343,2025,38550.52
49386,2025,27218.46
49387,2025,22956.99
49388,2025,15465.44
49398,2025,29033.39
49420,2025,15494.2
49421,2025,25378.75
49433,2025,19391.21
49436,2025,36390.14
49443,2025,17954.35
49480,2025,20848.28
49499,2025,26227.04
49505,2025,17106.71
49531,2025,20347.44
49536,2025,23134.27
49541,2025,16439.73
49542,2025,17640.79
49569,2025,18461.74
49586,2025,27526.2
49589,2025,18580.2
49602,2025,16058.51
49604,2025,29999.54
49609,2025,30894.92
49617,2025,33944.98
49619,2025,34335.16
49628,2025,12798.9
49658,2025,18403.31
49659,2025,33973.51
49673,2025,15271.55
49690,2025,21607.64
49699,2025,17729.48
49704,2025,27741.27
49705,2025,32764.36
49730,2025,23051.26
49739,2025,19150.46
49759,2025,17887.55
49762,2025,31589.66
49776,2025,29414.5
49782,2025,24186.93
49786,2025,31070.27
49808,2025,22934.99
49812,2025,30175.2
49824,2025,21915.74
49850,2025,30484.14
49854,2025,20989.99
49855,2025,20859.31
49861,2025,17444.52
49880,2025,22337.4
49888,2025,20055.65
49889,2025,19457.45
49901,2025,25753.99
49927,2025,14201.69
49973,2025,28556.96
49982,2025,26195.36
49985,2025,33655.94
50005,2025,33105.71
50006,2025,30147.12
50031,2025,18003.7
50046,2025,20276.53
50061,2025,20914.45
50085,2025,19738.21
50093,2025,17745.170000000002
50152,2025,19481.67
50172,2025,19216.71
50181,2025,22606.8
50194,2025,15699.960000000001
50212,2025,17653.16
50234,2025,22975.0
50238,2025,14941.31
50280,2025,21157.36
50287,2025,21454.0
50289,2025,34876.5
50329,2025,19306.11
50344,2025,19915.78
50361,2025,19597.06
50407,2025,19714.16
50412,2025,16764.96
50421,2025,21387.59
50423,2025,31539.2
50452,2025,16806.75
50454,2025,19448.03
50465,2025,18009.82
50474,2025,19917.93
50477,2025,15261.69
50481,2025,12419.55
50498,2025,37046.65
50511,2025,10520.69
50513,2025,20232.25
50515,2025,15416.61
50531,2025,22982.07
50536,2025,18401.87
50561,2025,20303.9
50562,2025,21253.13
50563,2025,36379.52
50582,2025,18151.89
50584,2025,16369.31
50618,2025,19923.56
50628,2025,16636.9
50630,2025,23190.23
50635,2025,15647.65
50648,2025,18787.78
50706,2025,28275.85
50709,2025,15313.45
50725,2025,17298.32
50726,2025,35111.64
50740,2025,11938.14
50741,2025,26411.85
50742,2025,20018.1
50744,2025,31762.94
50781,2025,19998.57
50783,2025,39828.52
50784,2025,24018.32
50817,2025,15974.93
50854,2025,29437.73
50867,2025,22430.25
50873,2025,24332.579999999998
50874,2025,35858.67
50881,2025,14920.69
50899,2025,13944.42
50919,2025,21143.6
50921,2025,14832.07
50927,2025,18048.44
50933,2025,21903.06
50952,2025,18719.62
50953,2025,31850.01
50955,2025,16246.03
50990,2025,32574.06
50993,2025,18422.27
51023,2025,14354.73
51027,2025,27092.3
51059,2025,15017.63
51066,2025,18882.89
51068,2025,14824.12
51087,2025,17307.65
51091,2025,23692.77
51094,2025,14992.45
51108,2025,26847.97
51111,2025,34305.77
51132,2025,15083.15
51156,2025,31430.34
51162,2025,18885.27
51185,2025,20240.15
51186,2025,18459.66
51221,2025,22291.18
51233,2025,26039.95
51288,2025,31032.75
51289,2025,30873.56
51291,2025,17847.47
51292,2025,22242.08
51294,2025,18056.11
51295,2025,32022.02
51306,2025,30520.32
51310,2025,19846.43
51335,2025,16575.329999999998
51353,2025,34981.56
51359,2025,28566.25
51387,2025,28315.17
51408,2025,18418.5
51439,2025,30885.68
51465,2025,19888.24
51472,2025,20260.15
51509,2025,19730.54
51514,2025,16923.23
51517,2025,14444.15
51520,2025,22949.21
51542,2025,19197.73
51544,2025,15977.48
51546,2025,33251.659999999996
51547,2025,16086.93
51565,2025,31401.43
51576,2025,31745.64
51590,2025,20543.66
51627,2025,18906.2
51653,2025,16548.68
51654,2025,14826.31
51671,2025,16919.7
51674,2025,15282.09
51680,2025,29101.8
51681,2025,23111.08
51695,2025,15859.66
51697,2025,30952.13
51698,2025,15588.3
51703,2025,29628.07
51705,2025,13253.91
51732,2025,18768.93
51736,2025,20414.15
51737,2025,19054.52
51751,2025,22982.79
51752,2025,20091.9
51766,2025,17837.53
51787,2025,27293.28
51790,2025,34931.64
51798,2025,19770.96
51810,2025,20077.59
51811,2025,22277.28
51837,2025,15399.51
51861,2025,22844.2
51872,2025,16312.19
51889,2025,24788.14
51893,2025,18358.52
51937,2025,17970.23
51950,2025,31658.96
51972,2025,20575.91
51973,2025,33674.37
51982,2025,21109.96
51989,2025,17136.88
52007,2025,18050.43
52009,2025,29882.93
52012,2025,23076.24
52073,2025,14351.52
52075,2025,15229.6
52078,2025,28067.36
52083,2025,20530.84
52122,2025,18856.16
52141,2025,30992.12
52150,2025,23732.89
52153,2025,12765.27
52158,2025,19558.15
52200,2025,29805.34
52235,2025,30992.09
52239,2025,19064.91
52242,2025,31592.59
52247,2025,35234.25
52269,2025,34117.44
52272,2025,15837.05
52287,2025,31597.09
52295,2025,33245.83
52302,2025,19707.77
52316,2025,32319.79
52317,2025,30535.64
52318,2025,27311.22
52338,2025,20034.2
52347,2025,19710.22
52365,2025,21945.43
52377,2025,19531.41
52410,2025,16189.87
52415,2025,17026.94
52422,2025,31027.92
52481,2025,38454.93
52536,2025,34266.02
52561,2025,22880.63
52571,2025,29911.74
52580,2025,27088.260000000002
52587,2025,35195.6
52591,2025,19313.17
52597,2025,21959.62
52604,2025,19134.47
52609,2025,20528.0
52614,2025,20259.92
52617,2025,19846.99
52621,2025,20749.86
52625,2025,20407.66
52636,2025,14326.47
52658,2025,32312.11
52673,2025,16827.39
52682,2025,39028.22
52689,2025,19298.3
52704,2025,21424.399999999998
52725,2025,18200.72
52731,2025,15869.12
52735,2025,24316.92
52738,2025,31768.3
52742,2025,19476.829999999998
52746,2025,15716.26
52756,2025,18077.15
52766,2025,21542.72
52774,2025,27868.32
52790,2025,20556.94
52798,2025,16450.35
52800,2025,30053.53
52808,2025,30474.97
52815,2025,23844.23
52864,2025,26024.79
52871,2025,22934.35
52873,2025,12346.89
52881,2025,25122.86
52883,2025,34350.42
52897,2025,33998.71
52924,2025,16537.17
52934,2025,29475.16
52943,2025,31393.48
52955,2025,17969.94
52964,2025,31658.38
52969,2025,19361.5
52977,2025,19673.12
53000,2025,22548.63
53016,2025,21137.64
53043,2025,18473.27
53054,2025,16372.8
53055,2025,35379.03
53062,2025,33402.2
53066,2025,17546.87
53100,2025,16554.47
53105,2025,30212.31
53125,2025,16322.91
53137,2025,29190.63
53145,2025,32266.35
53165,2025,22963.98
53166,2025,25508.47
53173,2025,28948.25
53177,2025,22201.06
53181,2025,12934.7
53182,2025,31751.39
53207,2025,21105.84
53215,2025,21567.0
53217,2025,17349.03
53229,2025,13039.61
53235,2025,32600.25
53258,2025,19500.98
53271,2025,12610.84
53275,2025,25034.77
53280,2025,27784.96
53310,2025,19396.04
53315,2025,23134.33
53329,2025,13450.85
53335,2025,15912.32
53354,2025,17668.62
53367,2025,20499.4
53386,2025,22044.13
53388,2025,15592.02
53399,2025,32915.44
53425,2025,24345.15
53431,2025,13005.76
53440,2025,15024.67
53441,2025,23525.61
53444,2025,36563.93
53449,2025,34331.7
53453,2025,32069.58
53457,2025,34705.32
53471,2025,26160.29
53481,2025,20750.36
53494,2025,24034.77
53511,2025,19357.91
53512,2025,19202.03
53525,2025,19825.46
53527,2025,13438.08
53532,2025,16687.88
53534,2025,20920.07
53536,2025,26079.87
53545,2025,19808.06
53586,2025,33231.95
53592,2025,31769.21
53605,2025,15167.39
53615,2025,22210.86
53618,2025,18021.13
53625,2025,33926.11
53637,2025,25937.2
53668,2025,20586.18
53674,2025,12354.68
53677,2025,31373.94
53678,2025,33461.61
53693,2025,19542.19
53703,2025,16818.34
53710,2025,17452.26
53730,2025,25722.22
53734,2025,16997.84
53737,2025,18356.21
53759,2025,18363.36
53781,2025,25773.85
53795,2025,20948.86
53797,2025,29383.71
53806,2025,32270.83
53807,2025,26251.14
53813,2025,16766.18
53816,2025,32794.03
53826,2025,30582.2
53842,2025,15985.22
53873,2025,14881.97
53898,2025,33420.12
53900,2025,33344.93
53917,2025,19954.63
53929,2025,16145.78
53932,2025,27852.78
53940,2025,23257.58
53953,2025,18674.06
53974,2025,21195.84
53981,2025,16876.33
53998,2025,12990.01
54013,2025,17007.24
54075,2025,31479.66
54088,2025,16967.76
54096,2025,14862.45
54117,2025,15780.07
54126,2025,16877.23
54128,2025,40169.56
54140,2025,13207.29
54148,2025,18873.3
54151,2025,25272.079999999998
54154,2025,32234.39
54155,2025,23328.66
54159,2025,14801.03
54161,2025,31461.2
54176,2025,24979.37
54200,2025,20152.76
54217,2025,17829.07
54218,2025,21554.06
54221,2025,21076.8
54255,2025,13949.3
54260,2025,32495.55
54264,2025,34638.01
54265,2025,32471.17
54289,2025,19602.52
54294,2025,38812.590000000004
54297,2025,21856.87
54319,2025,29726.77
54322,2025,18550.81
54327,2025,33201.88
54329,2025,17901.81
54336,2025,18206.4
54340,2025,18849.76
54369,2025,21173.87
54397,2025,21030.079999999998
54419,2025,13406.64
54435,2025,15284.73
54445,2025,20856.95
54451,2025,39327.0
54469,2025,21059.99
54487,2025,32232.29
54488,2025,16564.94
54495,2025,32225.44
54512,2025,29568.94
54518,2025,18914.06
54548,2025,16986.0
54550,2025,22344.12
54559,2025,25832.15
54602,2025,18984.5
54640,2025,20481.309999999998
54641,2025,21471.41
54663,2025,17074.14
54709,2025,15031.71
54728,2025,16578.54
54731,2025,22930.38
54733,2025,19267.07
54740,2025,16780.62
54748,2025,35410.82
54752,2025,30194.13
54775,2025,26251.16
54791,2025,21718.17
54818,2025,34350.72
54847,2025,37118.87
54859,2025,19465.260000000002
54869,2025,18833.44
54877,2025,20995.47
54886,2025,27731.88
54900,2025,34078.91
54921,2025,32242.98
54926,2025,17100.13
54940,2025,29262.09
54941,2025,19377.7
54977,2025,13303.47
54978,2025,37293.6
54983,2025,31309.16
54995,2025,23488.8
55011,2025,16112.5
55024,2025,24924.86
55030,2025,18342.23
55042,2025,22803.64
55051,2025,28812.41
55052,2025,28333.91
55055,2025,29358.09
55061,2025,21150.36
55069,2025,17499.0
55071,2025,30013.14
55075,2025,21495.16
55077,2025,24318.69
55099,2025,20697.27
55110,2025,20616.76
55112,2025,19855.02
55115,2025,22509.77
55119,2025,15513.81
55122,2025,19797.61
55134,2025,19107.21
55151,2025,23680.52
55165,2025,13744.39
55170,2025,20580.14
55179,2025,24288.57
55196,2025,23844.46
55201,2025,23012.27
55206,2025,19608.43
55218,2025,23641.170000000002
55236,2025,25574.12
55251,2025,33013.28
55254,2025,15291.36
55270,2025,33540.12
55286,2025,18551.27
55294,2025,29281.66
55302,2025,32252.32
55303,2025,14824.54
55314,2025,22209.64
55326,2025,12504.96
55328,2025,30282.0
55372,2025,27223.91
55374,2025,24615.81
55375,2025,17022.86
55393,2025,31072.63
55404,2025,23127.2
55416,2025,30176.1
55424,2025,20229.12
55431,2025,19163.26
55446,2025,26942.21
55457,2025,19714.5
55467,2025,13567.7
55472,2025,20832.59
55474,2025,21770.19
55475,2025,19821.72
55481,2025,26265.78
55491,2025,34422.93
55532,2025,14928.33
55538,2025,20366.89
55540,2025,13800.31
55544,2025,16203.37
55547,2025,37045.19
55548,2025,32080.03
55551,2025,19490.46
55561,2025,32812.33
55565,2025,23656.67
55567,2025,24509.59
55569,2025,33221.7
55586,2025,32448.63
55587,2025,16467.54
55588,2025,27774.78
55618,2025,15067.34
55621,2025,17439.99
55626,2025,13963.55
55634,2025,19775.68
55646,2025,21883.25
55655,2025,17046.75
55657,2025,20399.74
55658,2025,36106.5
55681,2025,27661.74
55684,2025,21078.95
55685,2025,36935.14
55699,2025,24054.62
55705,2025,16649.87
55706,2025,14687.34
55709,2025,30560.74
55728,2025,18023.64
55733,2025,16223.22
55739,2025,31336.13
55744,2025,18436.93
55760,2025,29219.14
55772,2025,16942.65
55787,2025,20347.28
55810,2025,15799.09
55812,2025,15204.11
55817,2025,20276.26
55827,2025,18230.84
55850,2025,15589.68
55856,2025,16372.849999999999
55862,2025,25702.32
55868,2025,14188.95
55873,2025,23198.82
55890,2025,17087.6
55904,2025,16458.920000000002
55931,2025,25689.57
55936,2025,23339.04
55937,2025,21641.13
55938,2025,31507.7
55944,2025,35966.42
55952,2025,9833.42
55964,2025,33004.39
55976,2025,18678.8
55986,2025,24230.21
55991,2025,10598.53
56002,2025,17895.34
56012,2025,21336.44
56045,2025,19695.93
56065,2025,17343.19
56067,2025,13334.08
56069,2025,22084.25
56071,2025,32734.48
56074,2025,29541.59
56077,2025,16382.69
56083,2025,22760.34
56087,2025,32611.14
56099,2025,29963.4
56105,2025,22295.77
56132,2025,23253.38
56140,2025,15248.45
56158,2025,18700.84
56174,2025,19196.3
56218,2025,32737.93
56233,2025,28511.93
56235,2025,27096.56
56239,2025,31233.43
56254,2025,29954.78
56260,2025,16806.01
56313,2025,38480.98
56325,2025,18606.19
56327,2025,12774.23
56337,2025,36319.79
56352,2025,29591.52
56377,2025,22725.0
56384,2025,20504.53
56402,2025,9143.51
56404,2025,21899.98
56405,2025,30106.47
56412,2025,21887.34
56434,2025,18388.66
56444,2025,31667.27
56458,2025,16738.13
56482,2025,26666.16
56527,2025,29484.739999999998
56533,2025,20643.46
56542,2025,19658.84
56543,2025,38326.24
56551,2025,13722.16
56592,2025,15951.58
56596,2025,26325.32
56597,2025,17515.38
56599,2025,13411.12
56636,2025,16448.92
56646,2025,13640.36
56688,2025,18991.2
56704,2025,21838.02
56707,2025,20178.67
56726,2025,25743.64
56748,2025,23149.78
56814,2025,14944.39
56819,2025,18426.16
56826,2025,16168.93
56828,2025,16065.54
56849,2025,28233.82
56851,2025,18643.15
56882,2025,32910.15
56896,2025,15520.03
56907,2025,31097.07
56920,2025,17963.42
56932,2025,17217.43
56961,2025,25468.06
56976,2025,12713.68
56979,2025,18523.77
56983,2025,30091.97
56990,2025,17198.22
57015,2025,21767.22
57045,2025,16487.87
57047,2025,15032.47
57059,2025,20410.03
57064,2025,16408.01
57069,2025,31471.7
57070,2025,27331.64
57078,2025,18447.11
57079,2025,26633.94
57080,2025,21684.28
57098,2025,32916.56
57103,2025,16476.84
57137,2025,19216.16
57161,2025,15477.43
57171,2025,36419.69
57204,2025,16803.83
57213,2025,28356.85
57219,2025,14489.18
57225,2025,12687.89
57235,2025,8637.63
57237,2025,21433.79
57276,2025,13933.83
57313,2025,36553.8
57317,2025,15352.960000000001
57365,2025,31173.43
57372,2025,24240.18
57379,2025,33812.73
57389,2025,19586.35
57400,2025,33629.57
57404,2025,35504.71
57414,2025,31166.62
57425,2025,34296.83
57429,2025,28896.03
57433,2025,21576.94
57436,2025,31439.41
57450,2025,19006.23
57468,2025,22656.8
57473,2025,33875.58
57549,2025,23573.92
57564,2025,14534.04
57569,2025,39808.38
57609,2025,21557.96
57622,2025,26735.71
57624,2025,18727.29
57639,2025,21245.37
57645,2025,27030.51
57655,2025,36938.3
57657,2025,37741.13
57662,2025,30194.28
57668,2025,16984.57
57672,2025,17063.66
57690,2025,19257.35
57717,2025,32803.62
57731,2025,17711.5
57736,2025,33712.05
57740,2025,22349.75
57745,2025,18015.64
57766,2025,33763.68
57772,2025,11007.7
57778,2025,22732.42
57799,2025,19638.97
57828,2025,16382.68
57850,2025,15661.99
57888,2025,14747.5
57893,2025,20967.01
57919,2025,16539.01
57942,2025,27447.89
57949,2025,22071.05
57950,2025,15383.18
57964,2025,16830.69
57987,2025,17188.86
57993,2025,20864.17
57995,2025,27012.14
58008,2025,22581.15
58022,2025,20135.12
58032,2025,16517.92
58076,2025,9246.63
58078,2025,37236.94
58086,2025,13181.78
58104,2025,30333.29
58105,2025,15197.69
58108,2025,16999.81
58115,2025,19329.63
58122,2025,29660.46
58141,2025,16266.39
58144,2025,18503.69
58147,2025,26245.15
58150,2025,10246.57
58160,2025,28704.54
58168,2025,27943.54
58170,2025,21094.48
58178,2025,18771.51
58200,2025,32644.36
58223,2025,20199.73
58269,2025,29491.2
58317,2025,17668.61
58322,2025,24929.77
58346,2025,17585.73
58351,2025,24326.04
58354,2025,9547.19
58372,2025,33426.43
58398,2025,20728.77
58400,2025,21932.07
58427,2025,21749.82
58428,2025,18407.09
58439,2025,21716.7
58450,2025,22199.32
58479,2025,32991.48
58481,2025,21669.92
58517,2025,29747.25
58523,2025,36024.32
58531,2025,36217.0
58557,2025,17779.05
58571,2025,17689.23
58592,2025,28754.32
58611,2025,35970.49
58626,2025,16977.21
58652,2025,16058.7
58665,2025,20541.14
58676,2025,23434.43
58689,2025,18792.89
58697,2025,20713.21
58701,2025,31156.21
58731,2025,16835.36
58798,2025,32118.89
58813,2025,25744.26
58815,2025,17482.2
58870,2025,32313.66
58881,2025,23166.94
58890,2025,33196.979999999996
58898,2025,14486.36
58904,2025,16731.0
58910,2025,18700.73
58922,2025,11902.69
58933,2025,25453.66
58959,2025,17386.0
58961,2025,22224.43
58967,2025,26253.05
58969,2025,19021.63
58977,2025,39163.63
59000,2025,26162.68
59001,2025,31390.05
59005,2025,28190.24
59024,2025,13349.04
59036,2025,16522.1
59042,2025,18805.69
59047,2025,31433.08
59055,2025,17091.2
59067,2025,32032.27
59081,2025,33518.73
59092,2025,19027.3
59100,2025,20190.89
59103,2025,23181.21
59131,2025,22818.170000000002
59151,2025,18343.88
59155,2025,18516.17
59156,2025,28781.29
59180,2025,21074.35
59183,2025,24399.02
59207,2025,16502.43
59228,2025,16187.47
59239,2025,30922.94
59247,2025,14020.07
59255,2025,20688.09
59256,2025,14197.07
59294,2025,23945.44
59298,2025,18847.63
59300,2025,17425.31
59317,2025,33765.51
59318,2025,34650.05
59320,2025,33032.06
59352,2025,30800.37
59356,2025,20516.15
59370,2025,27021.47
59374,2025,10634.96
59376,2025,28867.56
59389,2025,17157.86
59394,2025,19250.72
59410,2025,16762.79
59429,2025,13225.14
59436,2025,17912.94
59444,2025,25744.98
59458,2025,17400.57
59479,2025,12301.31
59511,2025,17936.63
59533,2025,19174.48
59539,2025,25388.27
59544,2025,26693.5
59553,2025,14648.52
59554,2025,18500.36
59555,2025,16473.44
59579,2025,17705.12
59583,2025,31811.05
59593,2025,9530.07
59605,2025,14465.75
59606,2025,12061.15
59609,2025,35033.24
59631,2025,15142.28
59639,2025,16173.22
59654,2025,18905.41
59678,2025,29437.73
59680,2025,29892.8
59697,2025,29276.98
59704,2025,31685.85
59712,2025,17665.19
59765,2025,17935.43
59775,2025,22093.35
59777,2025,22967.65
59791,2025,16986.94
59803,2025,28754.49
59810,2025,15353.24
59816,2025,15095.91
59828,2025,19334.67
59834,2025,31613.16
59835,2025,20110.0
59846,2025,18845.12
59847,2025,20427.99
59864,2025,24129.73
59873,2025,31776.46
59874,2025,20437.12
59886,2025,30125.64
59887,2025,34265.42
59889,2025,19068.600000000002
59899,2025,17678.57
59905,2025,20215.83
59923,2025,23528.51
59925,2025,18797.99
59926,2025,34807.51
59943,2025,20405.32
59950,2025,20236.44
59959,2025,34596.14
59969,2025,27481.71
59973,2025,26090.23
59998,2025,18618.8
60008,2025,14624.07
60056,2025,22821.83
60075,2025,12974.36
60079,2025,17389.47
60086,2025,16707.22
60097,2025,17598.23
60126,2025,25405.64
60137,2025,28179.08
60145,2025,14895.94
60160,2025,12544.19
60186,2025,18957.6
60188,2025,14519.21
60197,2025,26241.36
60223,2025,28133.88
60237,2025,22363.54
60242,2025,16586.0
60260,2025,27861.55
60261,2025,18719.37
60262,2025,18159.74
60284,2025,19376.56
60295,2025,35488.43
60308,2025,14247.04
60313,2025,17407.0
60326,2025,17367.31
60330,2025,32624.260000000002
60339,2025,21208.22
60341,2025,32204.24
60345,2025,27417.86
60365,2025,29988.170000000002
60371,2025,16738.44
60373,2025,27632.32
60376,2025,18605.4
60402,2025,35568.55
60416,2025,19982.83
60419,2025,26348.52
60424,2025,31795.77
60452,2025,31564.16
60475,2025,21562.45
60476,2025,21943.26
60485,2025,15274.14
60504,2025,19100.09
60525,2025,34536.92
60535,2025,35590.3
60554,2025,19507.09
60555,2025,15906.35
60558,2025,16365.58
60565,2025,16614.8
60597,2025,23519.94
60631,2025,29879.17
60666,2025,18068.53
60668,2025,14275.9
60672,2025,19016.05
60674,2025,23257.71
60678,2025,33223.81
60695,2025,26877.39
60709,2025,17110.48
60712,2025,15884.71
60749,2025,18578.83
60765,2025,20345.95
60780,2025,36050.25
60785,2025,16212.92
60816,2025,17592.57
60841,2025,32692.35
60846,2025,32149.57
60852,2025,15404.27
60859,2025,30380.5
60871,2025,18626.87
60882,2025,21428.78
60888,2025,25273.35
60891,2025,20821.69
60910,2025,28507.52
60912,2025,34665.72
60919,2025,18218.11
60925,2025,20342.7
60959,2025,25206.93
60960,2025,25218.97
60964,2025,32604.92
60971,2025,18446.1
61001,2025,27592.21
61005,2025,37030.01
61024,2025,17687.81
61041,2025,15725.88
61083,2025,20442.38
61086,2025,35044.53
61098,2025,15003.56
61106,2025,25364.08
61127,2025,34264.99
61128,2025,14385.18
61150,2025,17227.64
61152,2025,17965.85
61158,2025,20758.0
61165,2025,31499.62
61166,2025,27587.13
61184,2025,20079.26
61195,2025,24058.59
61215,2025,21112.87
61219,2025,13909.37
61222,2025,29808.09
61225,2025,18704.54
61250,2025,33787.86
61275,2025,31721.41
61307,2025,29414.21
61320,2025,25627.48
61341,2025,29120.49
61344,2025,19497.87
61389,2025,31129.31
61409,2025,27030.14
61411,2025,18390.42
61422,2025,40255.88
61459,2025,28661.61
61463,2025,14354.88
61464,2025,14718.34
61467,2025,20682.11
61484,2025,14683.11
61497,2025,20659.48
61506,2025,33615.89
61512,2025,24543.59
61519,2025,21755.96
61554,2025,14004.02
61558,2025,20372.73
61560,2025,20201.69
61572,2025,27924.8
61584,2025,34562.93
61604,2025,35843.63
61630,2025,18344.52
61643,2025,26743.26
61656,2025,29049.62
61666,2025,27048.920000000002
61713,2025,26509.85
61744,2025,34307.64
61751,2025,15241.05
61756,2025,29387.49
61764,2025,17315.01
61767,2025,28873.03
61802,2025,21296.31
61805,2025,16211.81
61816,2025,21084.45
61819,2025,22464.079999999998
61832,2025,37511.66
61869,2025,18793.29
61871,2025,35324.41
61872,2025,15705.68
61897,2025,14781.85
61922,2025,15821.87
61950,2025,18179.33
61957,2025,18796.7
61981,2025,32381.41
61983,2025,16970.61
61985,2025,22478.48
61997,2025,18176.92
61998,2025,26787.15
62005,2025,19080.96
62014,2025,20338.420000000002
62021,2025,31759.51
62036,2025,23454.03
62041,2025,17310.71
62047,2025,18459.43
62049,2025,21969.25
62053,2025,13881.22
62065,2025,19387.23
62069,2025,18694.85
62073,2025,31492.76
62078,2025,31122.260000000002
62083,2025,15893.39
62093,2025,26028.48
62099,2025,19912.81
62105,2025,21692.27
62106,2025,21615.86
62116,2025,22513.9
62122,2025,33766.74
62124,2025,17831.09
62131,2025,19414.32
62183,2025,29790.63
62213,2025,29925.67
62214,2025,27532.99
62217,2025,19116.32
62232,2025,16469.86
62242,2025,17935.96
62243,2025,21410.6
62274,2025,20803.0
62322,2025,18233.86
62328,2025,16370.11
62338,2025,21247.45
62371,2025,21947.59
62377,2025,34560.25
62384,2025,17909.92
62387,2025,17787.65
62396,2025,12846.68
62401,2025,18269.01
62406,2025,37153.47
62407,2025,35208.659999999996
62417,2025,19379.760000000002
62423,2025,29175.84
62428,2025,16945.21
62429,2025,30029.77
62440,2025,17134.08
62456,2025,28335.14
62457,2025,19288.05
62458,2025,29149.37
62474,2025,20437.96
62485,2025,33158.17
62501,2025,18956.97
62524,2025,24589.42
62541,2025,31341.01
62562,2025,23452.03
62567,2025,15856.11
62575,2025,19770.74
62580,2025,19026.47
62598,2025,19688.579999999998
62608,2025,16178.11
62613,2025,17651.19
62615,2025,32127.43
62617,2025,16956.88
